label,campaign_id,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,camp_reels,3.0,0.0,6.0,0.0,3.0,3.0,1.0,0.0,1.0,8.0,1.0,4.0,1.0,11,323,95026,13647,171,20,701,112,0,14190,2487,62756,2901,22,9514,93812,2,2102,10,3,45250,1,12,86381,30,84413
0,camp_reels,3.0,1.0,0.0,,0.0,1.0,2.0,7.0,0.0,,0.0,2.0,,339,,64837,86749,200,13,12344,527,1,8399,4772,20965,,10,8900,76764,0,1896,1616,3,66979,,12,16962,27,
0,camp_reels,2.0,,3.0,1.0,,2.0,,17.0,2.0,1.0,,0.0,28.0,228,238,59370,94610,107,14,739,548,1,22644,5306,22127,2428,20,,33963,3,1808,882,0,22453,12,0,49649,28,59694
0,camp_reels,,0.0,,0.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,0.0,,265,279,82734,18851,267,8,4298,322,2,,1989,63261,988,20,12590,91976,9,2206,1972,2,89696,7,9,96355,48,50896
0,camp_reels,0.0,6.0,0.0,,2.0,,0.0,9.0,0.0,5.0,6.0,6.0,7.0,,,85980,71168,51,13,9945,85,1,17888,,43762,,6,,88473,6,888,211,2,27551,14,9,653,63,17045
0,camp_reels,,2.0,3.0,3.0,,7.0,11.0,,0.0,6.0,1.0,0.0,0.0,801,259,75368,79788,32,19,410,,1,84271,1935,77385,937,,5172,44533,0,1649,1088,,26509,,5,38337,20,47934
0,camp_reels,,2.0,2.0,0.0,3.0,2.0,,5.0,0.0,3.0,2.0,3.0,1.0,779,69,88632,,,3,2260,,2,29564,1701,5752,1514,10,6253,19891,6,2185,895,,,17,4,55910,99,26822
0,camp_reels,6.0,1.0,3.0,5.0,,0.0,,0.0,,,5.0,,2.0,,137,68955,56697,262,,8978,,0,71656,1544,2010,2630,19,9298,97431,,,296,1,3245,6,5,75847,91,
0,camp_reels,,4.0,,2.0,0.0,2.0,8.0,6.0,2.0,4.0,0.0,2.0,2.0,104,368,81153,76380,,17,1366,404,1,45699,1514,70168,1495,7,8389,39815,6,3322,,1,47387,17,12,293,3,74935
1,camp_reels,12.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,4.0,1.0,,1.0,151,446,67801,57320,153,17,7539,564,0,21166,,52583,2850,3,374,62399,4,910,,2,,9,6,92821,87,89658
0,camp_reels,8.0,6.0,,0.0,3.0,,5.0,4.0,0.0,1.0,0.0,,3.0,1391,70,85231,86422,78,,,328,0,46355,1415,34831,2241,14,13361,31890,7,2961,537,3,54013,2,11,37786,40,94814
0,camp_reels,5.0,0.0,13.0,8.0,2.0,,2.0,,1.0,,22.0,6.0,1.0,118,,7580,,119,18,11990,366,2,48056,2700,50277,128,,11146,95777,0,,754,2,91328,15,13,96176,64,20027
0,camp_reels,0.0,5.0,,4.0,2.0,0.0,4.0,1.0,1.0,11.0,1.0,2.0,2.0,326,,53729,94153,131,11,2706,430,1,,3220,50673,2303,9,8360,63728,0,732,1207,2,78937,7,13,12274,,29659
0,camp_reels,1.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,10.0,421,,86702,,187,5,4676,219,1,88279,4891,17634,3016,16,6002,21602,1,3616,1660,0,43817,14,0,21887,66,34894
0,camp_reels,6.0,1.0,,0.0,7.0,1.0,4.0,0.0,0.0,6.0,6.0,1.0,7.0,992,192,54606,98546,284,11,6538,82,1,34902,4035,92485,1679,7,3513,27271,5,4510,,3,35619,16,5,23695,12,17804
0,camp_reels,0.0,4.0,3.0,4.0,0.0,11.0,0.0,1.0,,0.0,2.0,4.0,0.0,430,225,26783,73661,274,1,9680,135,1,1351,4329,29389,18,7,10246,41537,4,4014,1563,,85653,17,,42564,55,80817
0,camp_reels,4.0,,0.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,844,441,12206,8419,292,3,2934,488,1,58812,3852,55814,1432,12,4787,33026,6,4180,1039,1,17007,4,11,21235,70,23087
0,camp_reels,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,,79,64306,39526,220,7,4856,,0,74122,5189,65424,2302,2,9019,30759,7,3960,1884,3,49885,9,14,17552,21,27807
0,camp_reels,1.0,5.0,0.0,1.0,,0.0,,28.0,0.0,2.0,3.0,6.0,9.0,1281,280,18503,92617,91,10,,35,0,26189,551,54599,2883,26,12436,15655,5,5642,2155,2,65866,17,5,99082,90,12347
0,camp_reels,2.0,5.0,2.0,3.0,3.0,4.0,,10.0,0.0,,,2.0,5.0,592,198,807,95897,12,23,7456,68,2,91615,2240,86563,3168,8,14835,,6,1667,776,1,75066,1,5,,53,24802
0,camp_reels,3.0,0.0,,0.0,1.0,5.0,3.0,1.0,4.0,,1.0,4.0,4.0,435,131,98508,65242,,15,4896,564,1,63459,3303,32260,734,5,8209,87669,,,196,3,96163,15,14,41114,24,87037
1,camp_reels,1.0,5.0,2.0,3.0,0.0,,0.0,3.0,4.0,3.0,4.0,4.0,4.0,800,566,22022,75734,210,13,8947,,2,1550,4032,84596,1522,22,11250,62314,8,3639,202,,84782,,5,7257,81,69463
0,camp_reels,1.0,9.0,,0.0,3.0,0.0,4.0,,,1.0,7.0,4.0,,145,358,2202,33952,70,19,6053,184,2,17587,3866,14934,236,18,10041,26798,7,1889,1968,2,66485,16,2,49151,,39538
0,camp_reels,3.0,4.0,0.0,3.0,4.0,0.0,0.0,,0.0,,0.0,0.0,2.0,,191,30801,28604,210,2,2842,310,1,28096,242,6315,2335,8,11278,38757,8,5617,,0,50713,6,,37217,26,53184
0,camp_reels,0.0,4.0,3.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,0.0,,0.0,605,25,43463,,150,3,1202,632,1,71656,4055,,2268,16,8653,32527,7,612,1911,3,70570,7,10,48551,89,16165
0,camp_reels,1.0,2.0,2.0,3.0,,2.0,0.0,,0.0,11.0,8.0,0.0,6.0,523,327,95020,60125,24,20,9928,492,1,26761,5071,3591,1294,,,57687,7,5561,135,0,37273,11,0,95656,104,90441
0,camp_reels,17.0,,8.0,2.0,,1.0,4.0,4.0,3.0,1.0,,5.0,8.0,671,423,64213,13449,300,11,4609,230,,81733,2154,84375,3156,16,5162,4418,3,3232,781,3,68174,,6,72850,95,80690
0,camp_reels,2.0,0.0,9.0,,2.0,1.0,0.0,4.0,0.0,1.0,5.0,2.0,6.0,1190,271,10671,51975,,16,4548,129,1,75536,4408,46182,705,25,3623,31473,6,3014,1289,2,75032,7,10,41304,79,23643
0,camp_reels,1.0,1.0,3.0,3.0,5.0,9.0,,1.0,1.0,1.0,3.0,0.0,6.0,1042,118,51725,76338,297,0,,,1,,,92928,,3,1357,63365,4,4279,277,0,20916,17,14,68319,12,36254
0,camp_reels,3.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,,2.0,3.0,2.0,4.0,16,92,,91955,86,1,4915,,1,74216,3955,92322,3096,24,9745,27799,3,5009,1215,0,93663,15,14,,100,66522
0,camp_reels,5.0,0.0,,1.0,0.0,0.0,1.0,5.0,1.0,,1.0,4.0,0.0,913,369,54581,,292,6,5160,572,1,66237,4796,11147,2954,17,11482,65875,0,3112,1535,1,24115,,3,19973,18,81287
0,camp_reels,2.0,0.0,7.0,0.0,1.0,2.0,5.0,2.0,0.0,6.0,6.0,17.0,0.0,894,316,85683,2358,134,7,,246,1,1080,4232,24988,2479,10,509,53946,6,,141,2,91766,11,,41646,98,30304
0,camp_reels,,0.0,3.0,0.0,,1.0,,1.0,3.0,0.0,0.0,1.0,0.0,591,461,80510,80220,25,9,7375,31,2,87333,4619,87166,1600,5,2184,72666,2,5055,43,1,15808,9,5,60062,48,95109
0,camp_reels,2.0,,2.0,2.0,0.0,4.0,0.0,4.0,,0.0,6.0,1.0,0.0,398,27,8937,396,101,17,11256,272,2,18143,3586,34252,1194,0,8892,16265,5,1992,2,2,91882,1,2,26316,102,23848
0,camp_reels,15.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,,0.0,0.0,155,374,5204,15463,92,12,6187,499,2,54596,3674,65846,99,5,5258,46195,5,4775,257,0,78980,14,7,9455,6,55380
0,camp_reels,1.0,0.0,9.0,11.0,4.0,9.0,2.0,3.0,4.0,6.0,6.0,0.0,,1402,257,79785,10057,226,19,2199,447,2,32495,1327,64731,478,,3821,22789,7,3894,535,2,21835,16,10,69976,96,52394
0,camp_reels,4.0,5.0,0.0,0.0,,2.0,2.0,1.0,5.0,0.0,0.0,0.0,7.0,1104,377,77202,60401,148,17,1459,226,2,71118,2279,83318,1029,3,6248,74745,6,2639,505,2,10762,11,9,4828,77,41194
0,camp_reels,2.0,0.0,8.0,,1.0,2.0,2.0,0.0,,0.0,1.0,2.0,0.0,1046,244,40056,99075,175,17,5804,398,1,25126,5252,90007,1217,18,9760,,2,4317,594,3,,6,2,94102,88,8545
0,camp_reels,,,,2.0,0.0,,3.0,7.0,2.0,0.0,0.0,1.0,1.0,191,387,22888,,171,4,5568,15,2,62846,1305,39415,247,18,5913,86760,8,813,445,3,11551,2,7,17717,44,1506
0,camp_reels,0.0,6.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,862,77,75692,23148,230,18,6880,61,1,10127,3499,29497,1973,14,8265,17728,1,4121,1801,,26095,15,13,71524,12,79660
0,camp_reels,3.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,1230,433,42296,14107,160,,2126,269,1,9544,3902,89405,362,7,3927,36329,5,,1659,3,77393,7,0,98915,,91670
0,camp_reels,0.0,0.0,2.0,2.0,0.0,,2.0,7.0,0.0,0.0,0.0,2.0,5.0,798,185,61219,91608,15,11,8656,,1,4262,1781,14788,1295,14,11881,13609,2,2628,1555,2,69900,6,14,71941,3,93615
0,camp_reels,,3.0,7.0,,4.0,0.0,3.0,0.0,3.0,4.0,5.0,,3.0,1368,152,74646,78063,99,23,4679,283,2,79264,3143,8964,440,1,9935,94141,2,448,1933,2,61848,15,12,53193,24,73817
0,camp_reels,2.0,,1.0,0.0,0.0,,6.0,0.0,2.0,1.0,6.0,6.0,,1230,536,33979,86801,151,10,,,0,76916,2124,,,8,5900,68927,3,2219,1423,2,97235,9,7,46555,99,97785
0,camp_reels,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,290,533,44476,25816,63,9,8851,138,1,20352,157,95011,986,16,,14310,7,3562,1757,0,69397,13,8,60795,98,24418
0,camp_reels,,2.0,2.0,1.0,7.0,,1.0,4.0,,5.0,4.0,4.0,0.0,1321,117,87459,89919,67,16,5333,,2,,342,89273,1829,11,11733,61409,,5602,359,0,2208,3,0,36411,56,74681
0,camp_reels,0.0,,1.0,0.0,1.0,0.0,,1.0,6.0,0.0,0.0,1.0,1.0,1329,446,48584,9226,83,23,10374,292,2,57293,143,22921,,,1980,54965,9,5634,2075,1,45011,,11,40495,0,99741
0,camp_reels,0.0,0.0,3.0,0.0,4.0,4.0,1.0,3.0,10.0,3.0,1.0,4.0,5.0,862,397,76527,58288,,19,7317,514,,54723,50,15873,,,3556,41783,2,2253,1032,2,71887,,3,,85,24293
0,camp_reels,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,1.0,4.0,3.0,744,557,8756,40843,,2,9859,236,1,33595,3183,66923,26,12,,95422,9,1190,993,2,22083,,11,82588,71,53649
0,camp_reels,0.0,,,1.0,2.0,5.0,,4.0,0.0,1.0,1.0,0.0,6.0,,277,37371,72821,63,2,6534,624,0,17684,3154,36956,2652,3,1866,58593,9,1101,1035,3,51532,12,8,24299,16,84016
0,camp_reels,0.0,0.0,3.0,0.0,1.0,7.0,5.0,7.0,,7.0,9.0,1.0,2.0,153,,1757,37016,48,17,3703,232,0,71064,,9644,750,2,10993,56837,,1170,288,3,16207,16,0,93973,41,47801
0,camp_reels,,,,,0.0,,0.0,0.0,,,1.0,0.0,,510,418,87482,94719,24,2,6917,36,2,71297,136,49870,499,9,,86221,0,,667,2,84670,16,3,17375,93,5986
0,camp_reels,0.0,1.0,11.0,1.0,9.0,2.0,3.0,0.0,2.0,2.0,,,0.0,1165,569,40460,,243,,11055,103,0,1466,853,66356,1283,19,1473,,9,848,2026,,448,17,0,82125,104,62469
0,camp_reels,0.0,,0.0,0.0,,,4.0,9.0,2.0,3.0,0.0,0.0,1.0,553,22,84741,44314,121,0,3311,326,2,21141,1036,94413,2901,,10139,98698,4,2978,,1,67357,9,12,28334,93,98294
0,camp_reels,3.0,1.0,2.0,,7.0,1.0,1.0,0.0,,,4.0,4.0,2.0,165,,59905,,296,12,,435,0,92665,421,77973,3134,3,9964,88297,4,2798,222,0,67249,,10,15514,70,98594
0,camp_reels,2.0,2.0,2.0,0.0,5.0,1.0,7.0,3.0,0.0,4.0,0.0,2.0,2.0,677,199,75851,197,289,21,4412,498,,18742,1198,,2934,23,5202,51646,9,4577,2149,,54305,15,,75330,22,
0,camp_reels,3.0,,2.0,0.0,0.0,3.0,0.0,5.0,3.0,1.0,2.0,2.0,4.0,635,448,14937,,194,14,193,437,1,,,62230,2741,3,1244,82793,,2937,1578,1,98762,5,10,92226,14,11717
0,camp_reels,4.0,3.0,2.0,1.0,,5.0,7.0,0.0,0.0,0.0,13.0,5.0,1.0,609,,12788,86974,140,21,9758,134,2,77492,1454,9947,2724,20,,85937,,1379,1954,1,10439,4,0,91136,86,85174
0,camp_reels,0.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,,9.0,1.0,5.0,4.0,1002,,99343,,298,11,2797,108,0,49867,5372,,1430,11,8625,72933,1,1014,823,2,30091,,,81014,39,27359
0,camp_reels,0.0,2.0,3.0,1.0,14.0,,1.0,3.0,12.0,0.0,0.0,,0.0,,64,,67590,81,17,,458,1,50475,5317,,1384,1,309,59984,,3632,313,3,75936,8,6,90734,24,42862
0,camp_reels,0.0,0.0,0.0,3.0,4.0,4.0,6.0,4.0,3.0,2.0,4.0,0.0,0.0,636,,87743,10801,232,12,4898,,2,45711,5224,84369,275,20,3048,82058,5,242,760,3,58608,6,4,49957,29,98324
0,camp_reels,6.0,4.0,4.0,0.0,0.0,,5.0,4.0,6.0,0.0,,2.0,0.0,324,173,79287,,216,12,9393,172,1,43786,5085,78798,905,12,14942,95114,5,685,57,1,20431,,2,31356,,93363
0,camp_reels,6.0,1.0,0.0,4.0,7.0,1.0,0.0,,1.0,0.0,0.0,2.0,,,423,75721,72143,196,21,3401,398,2,,5310,85972,2219,24,6027,68660,4,3285,839,2,96796,13,8,257,78,73341
0,camp_reels,7.0,1.0,,,0.0,1.0,0.0,1.0,1.0,5.0,3.0,,2.0,680,460,62292,31726,304,19,311,531,,21614,1699,88679,1369,7,3655,86003,7,5571,231,2,16879,9,8,,19,17892
0,camp_reels,2.0,,3.0,1.0,5.0,0.0,,0.0,0.0,1.0,1.0,2.0,1.0,1174,164,28291,55539,256,14,8316,,1,19957,,74274,1656,14,13191,94028,0,2574,1521,0,71997,6,6,86590,85,38949
0,camp_reels,,0.0,4.0,1.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0,202,184,75838,1366,293,0,6438,227,,4201,355,13962,1682,5,1204,66385,8,4252,612,2,73024,5,8,55126,20,13752
0,camp_reels,0.0,6.0,2.0,,0.0,0.0,3.0,3.0,11.0,,2.0,,0.0,472,261,,6144,211,11,7665,165,1,,2557,24437,540,0,9341,75400,2,2560,353,3,23976,,14,16729,82,53834
0,camp_reels,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,,14.0,709,287,49339,85262,157,23,2411,,2,,3586,94078,,24,4287,78911,6,388,251,1,18385,0,12,12169,77,35503
0,camp_reels,6.0,,2.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,880,,32290,66953,47,13,,621,2,57352,3026,47239,2929,8,288,86450,9,1293,1703,1,78757,6,8,54773,49,51255
0,camp_reels,,1.0,8.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,3.0,7.0,0.0,1244,141,91396,81745,188,8,10482,336,0,86631,4134,21525,1871,14,2637,50483,9,,461,1,,7,13,,24,63468
0,camp_reels,3.0,,5.0,0.0,7.0,10.0,,0.0,5.0,,6.0,1.0,1.0,873,288,11263,32966,,7,8241,22,2,20687,665,99012,,3,6317,80180,2,1238,109,2,5545,,0,82006,43,75538
0,camp_reels,2.0,0.0,1.0,3.0,,2.0,12.0,3.0,6.0,3.0,2.0,,3.0,,310,12485,13216,58,,9748,581,1,10193,1434,20287,1307,16,6501,75773,9,2363,750,1,56386,6,5,99801,68,75137
0,camp_reels,4.0,5.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,1.0,796,37,67729,,10,20,5103,560,0,39213,4418,56270,1689,19,9333,87241,4,5101,,1,,15,3,81367,,86798
0,camp_reels,2.0,0.0,,6.0,1.0,0.0,,1.0,2.0,0.0,2.0,4.0,16.0,1310,40,,50834,268,12,2767,395,2,89725,5393,,1270,0,633,94956,4,,1327,2,7320,9,6,70586,55,71096
0,camp_reels,,1.0,0.0,4.0,,5.0,2.0,0.0,9.0,2.0,9.0,,0.0,636,31,79130,57290,194,1,2891,487,,62052,5673,27856,856,14,10732,94677,8,3098,574,2,74882,12,2,64786,10,12706
0,camp_reels,0.0,1.0,6.0,3.0,4.0,0.0,,,0.0,4.0,0.0,,0.0,1447,136,1785,368,195,5,4196,377,2,7474,927,17540,2922,13,1903,91542,5,5377,696,2,12712,9,5,74480,19,40046
0,camp_reels,3.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,983,313,49465,18814,248,23,2020,360,2,36179,2945,70910,1558,12,788,8531,7,3704,196,0,14447,9,14,47645,,512
0,camp_reels,,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,,,3.0,3.0,1141,577,99455,89486,213,10,8165,366,0,14488,,62888,501,18,2577,55408,7,2181,129,0,59677,6,0,43625,81,
0,camp_reels,1.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,,0.0,400,574,88604,2446,116,21,3932,512,1,48278,2567,98899,551,2,14599,98052,0,4746,1419,1,97019,,7,51918,,
0,camp_reels,0.0,1.0,2.0,0.0,,0.0,1.0,0.0,4.0,,,6.0,4.0,107,573,21259,21976,43,18,7906,286,2,23445,4238,9275,2101,24,3373,95753,8,2885,1960,3,,2,0,,63,
0,camp_reels,1.0,,3.0,,,0.0,1.0,6.0,3.0,,1.0,2.0,1.0,65,353,97630,73399,11,0,9404,79,,76235,1044,84973,3148,23,10424,56011,5,2183,1220,3,99586,2,9,23496,82,46586
0,camp_reels,2.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,,14.0,2.0,1.0,44,356,47672,16791,162,20,1029,531,2,86513,685,77269,1868,23,9869,41227,7,22,1291,1,51044,15,,24321,35,42151
0,camp_reels,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,,1.0,1.0,2.0,,70,179,,892,153,,,365,0,59243,2441,40319,2090,15,757,91146,5,611,1613,3,46497,4,11,7158,45,51480
0,camp_reels,3.0,0.0,2.0,,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,,379,5828,86446,181,5,5846,515,2,63996,2458,94326,1211,,7859,72894,,3213,2159,0,66422,0,,68654,31,21524
0,camp_reels,0.0,9.0,,0.0,1.0,4.0,4.0,,5.0,2.0,0.0,1.0,1.0,200,119,10806,8186,137,21,8890,389,2,34819,3821,79537,3066,11,1806,16501,6,,563,3,61801,8,12,35767,67,62460
0,camp_reels,0.0,3.0,2.0,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,409,89,,,,18,3032,95,1,59386,5386,89884,248,11,1400,57967,5,3269,681,2,57796,0,2,13588,49,6691
0,camp_reels,10.0,5.0,2.0,7.0,0.0,2.0,0.0,3.0,4.0,,6.0,10.0,1.0,32,198,60219,88111,2,4,11497,48,2,10044,857,37623,1827,,12373,,2,1481,1294,3,21840,5,13,14531,,39511
0,camp_reels,5.0,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,,0.0,1.0,3.0,,333,70431,35518,154,18,8741,313,1,83479,3443,3735,1104,20,3038,87063,7,,1758,0,71469,7,4,37281,,35799
0,camp_reels,5.0,1.0,,,,,0.0,3.0,2.0,1.0,4.0,3.0,7.0,1429,437,8263,1386,14,7,8220,476,2,13761,4880,45408,2506,,11875,17038,7,3544,461,2,31214,3,,,30,
0,camp_reels,6.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,,1.0,0.0,0.0,671,270,2786,8927,135,21,12165,149,0,77493,3709,56663,2102,13,,98463,3,1690,265,2,57479,17,,85183,84,90874
0,camp_reels,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,,3.0,4.0,1.0,3.0,1412,148,29670,,218,13,1630,70,0,61358,4763,69864,2392,3,10007,,7,2546,1909,1,66094,2,12,85599,94,83854
0,camp_reels,1.0,1.0,,,,0.0,2.0,2.0,10.0,4.0,,,0.0,837,290,,47539,140,20,,305,,80251,3389,1664,478,14,14761,91970,4,1563,2037,0,84869,6,11,39103,74,50072
0,camp_reels,2.0,3.0,,,,0.0,1.0,3.0,3.0,,5.0,9.0,0.0,233,306,47504,22488,,21,2953,560,1,,,51763,2490,10,391,38993,6,919,318,3,78283,13,2,60735,63,
0,camp_reels,,4.0,,1.0,,8.0,0.0,0.0,3.0,2.0,0.0,0.0,,1340,259,34193,69847,93,11,773,238,2,8897,3754,97212,2418,23,5351,39797,9,4877,894,3,49061,2,13,16074,99,96295
0,camp_reels,3.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,,3.0,1.0,3.0,1194,508,81796,33791,162,14,5154,610,2,17301,507,96138,2079,9,1993,79545,6,1712,460,2,36551,,3,68681,89,87676
0,camp_reels,,,,0.0,0.0,2.0,2.0,1.0,5.0,13.0,2.0,6.0,1.0,499,,,43844,,13,3192,508,1,70815,4350,92734,2792,16,10529,68615,1,1624,1200,,30946,12,13,71414,76,23607
0,camp_reels,3.0,1.0,4.0,1.0,7.0,5.0,0.0,0.0,2.0,,1.0,0.0,1.0,324,176,,62857,122,,10998,205,0,50992,5261,33207,232,11,10648,39989,4,810,1118,1,74120,17,2,87543,68,45626
0,camp_reels,,1.0,8.0,,,,1.0,0.0,0.0,4.0,1.0,0.0,,423,537,13921,,218,10,2468,400,0,,2424,54237,633,17,12804,13389,6,2783,2096,0,75315,4,7,66773,22,97329
0,camp_reels,1.0,1.0,0.0,,0.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1139,580,27535,58317,,12,5139,233,2,67826,2750,59052,2087,9,13407,21987,6,997,109,3,53261,17,8,33472,24,65826
1,camp_reels,4.0,,,5.0,9.0,3.0,4.0,,1.0,,1.0,1.0,3.0,192,551,99040,99404,289,21,,151,1,34298,4612,32549,239,0,7159,59462,9,1372,,2,42672,3,2,19111,77,34607
0,camp_reels,,,1.0,2.0,4.0,0.0,5.0,5.0,7.0,3.0,4.0,0.0,3.0,799,148,74104,57944,184,7,11942,280,1,12957,3027,92318,2575,17,224,19445,1,10,22,2,50107,6,4,10272,49,
0,camp_reels,2.0,3.0,5.0,0.0,8.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,1.0,271,83,61571,,129,23,9661,,0,40188,1923,24094,610,22,,54748,1,2434,1670,2,33498,4,7,1283,15,65269
0,camp_reels,10.0,3.0,7.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1213,129,70081,69435,57,3,6596,,1,14874,2471,92209,2623,15,10235,64750,9,,285,3,51128,12,3,13703,12,87996
0,camp_reels,6.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,,0.0,0.0,9.0,1.0,589,59,53791,43000,220,1,4596,205,,,,79709,2529,17,7973,,3,465,1434,2,,17,11,96560,27,2219
0,camp_reels,1.0,0.0,7.0,4.0,3.0,1.0,,1.0,1.0,0.0,7.0,8.0,,444,1,9027,85200,,4,6755,630,2,2317,1207,66672,2498,12,1862,90123,2,3710,2166,3,18911,,5,,70,
0,camp_reels,2.0,,9.0,0.0,4.0,0.0,0.0,6.0,1.0,6.0,2.0,3.0,6.0,632,567,56426,51712,42,12,9696,490,2,19975,3087,80389,463,12,11836,,,2208,1662,2,64224,4,,504,43,58663
1,camp_reels,1.0,1.0,,1.0,4.0,0.0,0.0,3.0,,4.0,0.0,2.0,2.0,1328,546,48243,43295,219,,10318,,0,18253,2977,45953,1694,8,14263,15044,2,3834,1398,3,52656,6,8,54148,15,91462
0,camp_reels,3.0,2.0,2.0,,0.0,2.0,5.0,2.0,2.0,1.0,0.0,4.0,0.0,929,392,,80404,142,9,4968,379,1,83745,1406,,1813,5,3774,17392,7,2175,700,1,87895,0,14,87677,10,71152
0,camp_reels,0.0,0.0,1.0,4.0,,2.0,0.0,2.0,3.0,5.0,0.0,6.0,1.0,1051,25,36179,49227,215,12,2355,,1,33978,65,42978,2382,16,1386,38551,2,,1243,3,9315,13,,58025,78,24387
0,camp_reels,1.0,3.0,1.0,6.0,1.0,1.0,2.0,12.0,2.0,3.0,0.0,2.0,3.0,393,187,,36330,73,4,8106,26,1,61379,388,21639,1748,18,4478,,7,3071,2125,,24370,5,,67506,55,98854
0,camp_reels,0.0,0.0,7.0,1.0,3.0,5.0,2.0,1.0,2.0,9.0,5.0,,2.0,,,66151,42988,12,11,11317,592,0,,4942,,1159,26,840,77683,4,2121,1151,0,22181,3,13,66666,69,25522
0,camp_reels,3.0,1.0,0.0,,0.0,5.0,1.0,0.0,3.0,,1.0,0.0,3.0,492,213,,35482,230,23,6475,504,2,32957,1341,5354,2668,11,11400,8536,3,2234,1333,1,,1,13,28750,87,72850
0,camp_reels,3.0,,1.0,1.0,,,0.0,3.0,7.0,0.0,3.0,1.0,1.0,899,,56665,13975,48,21,7808,477,1,30205,5417,97393,,19,10457,89700,6,4281,1984,2,48871,17,4,13344,4,
0,camp_reels,,,2.0,1.0,4.0,3.0,6.0,,,,1.0,,2.0,894,87,20393,91297,22,23,2811,242,2,68864,5084,26474,518,23,6816,71902,8,,274,,70324,2,3,40671,46,97279
0,camp_reels,0.0,3.0,0.0,9.0,,0.0,,3.0,2.0,0.0,0.0,2.0,2.0,1321,364,41395,80221,223,23,,114,1,67552,2716,,1286,2,,74685,1,2357,1956,2,36716,5,14,72238,91,57688
0,camp_reels,2.0,,,3.0,1.0,1.0,0.0,4.0,2.0,5.0,1.0,4.0,0.0,363,202,51667,70439,261,14,,77,0,73977,706,10813,477,10,3595,8082,9,,466,2,,10,14,46162,13,4673
0,camp_reels,1.0,1.0,2.0,6.0,2.0,,0.0,0.0,1.0,4.0,3.0,3.0,5.0,855,207,11098,892,127,1,3147,276,1,62797,3519,28931,2610,26,6069,98276,8,5640,1033,3,2251,15,2,22562,91,56953
0,camp_reels,0.0,2.0,,0.0,3.0,2.0,14.0,7.0,0.0,4.0,0.0,,0.0,1229,,9387,29013,294,18,,287,0,,2976,50922,2595,24,11700,,7,389,1528,,79882,6,,,32,27960
0,camp_reels,0.0,0.0,,0.0,,0.0,1.0,5.0,2.0,,2.0,,2.0,1182,138,48583,25949,119,19,,127,0,70468,4468,63897,1984,22,7301,38414,4,2064,1150,0,16644,8,,8059,,62924
0,camp_reels,,3.0,4.0,,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,7.0,491,64,8641,,277,3,1778,276,1,,1872,65932,,8,3667,95536,,2210,2016,0,1063,,,82872,60,58659
